시간,TID,차량번호,차량군,주행거리(km),속도(km/h),배터리전압(V),배터리SOC(%),배터리온도(°C),배터리출력전류(A),시동상태,주차브레이크,위도,경도,GPS속도(km/h),모터온도(°C),냉각수온도(°C),인버터온도(°C),화물칸문,목표온도(°C),현재온도(°C),압축기레벨,팬듀티,제상모드,냉동모드,팩SOC(%),팩SOH(%),팩전압(V),팩방전전류(A),팩충전전류(A),셀최대전압(V),셀최소전압(V),셀최대온도(°C),셀최소온도(°C),절연저항(Ω),충전기연결상태
2025-05-07 13:24:29,HJLGC0059RD504141,전북91사4698,컬리/H,0,17,13.3,,,,READY,OFF,37.26149,127.04074,0,2.8,999.9,2.8,000000,-20,1.1,0,0,OFF,OFF,77,0,345.7,1,0,0,0,0,0,0,
2025-05-07 13:24:30,HJLGC0059RD504141,전북91사4698,컬리/H,0,17,13.3,,,,READY,OFF,37.26149,127.04074,0,2.8,999.9,2.8,000000,-20,1.4,0,0,OFF,OFF,77,0,345.7,1,0,0,0,0,0,0,
2025-05-07 13:24:31,HJLGC0059RD504141,전북91사4698,컬리/H,0,17,13.3,,,,READY,OFF,37.26149,127.04074,0,2.8,999.9,2.8,000000,-20,1.4,0,0,OFF,OFF,77,0,344.1,9.5,0,0,0,0,0,0,
2025-05-07 13:24:59,HJLGC0059RD504141,전북91사4698,컬리/H,0,6,13.3,,,,READY,OFF,37.262006,127.040346,7.4,2.8,999.9,2.8,000000,-20,1.4,0,0,OFF,OFF,77,0,344.1,9.5,0,0,0,0,0,0,
2025-05-07 13:25:00,HJLGC0059RD504141,전북91사4698,컬리/H,0,6,13.3,,,,READY,OFF,37.262006,127.040346,7.4,3.1,999.9,2.8,000000,-20,1.4,0,0,OFF,OFF,77,0,344.1,9.5,0,0,0,0,0,0,
2025-05-07 13:25:01,HJLGC0059RD504141,전북91사4698,컬리/H,0,6,13.3,,,,READY,OFF,37.262006,127.040346,7.4,3.1,999.9,2.8,000000,-20,1.7,0,0,OFF,OFF,77,0,344.1,9.5,0,0,0,0,0,0,
2025-05-07 13:25:02,HJLGC0059RD504141,전북91사4698,컬리/H,0,6,13.3,,,,READY,OFF,37.262006,127.040346,7.4,3.1,999.9,2.8,000000,-20,1.7,0,0,OFF,OFF,76,0,344.3,4.1,0,0,0,0,0,0,
2025-05-07 13:25:30,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.4,,,,READY,OFF,37.262015,127.039886,1.8,3.1,999.9,2.8,000000,-20,1.7,0,0,OFF,OFF,76,0,344.3,4.1,0,0,0,0,0,0,
2025-05-07 13:25:31,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.4,,,,READY,ON,37.262015,127.039886,1.8,3.1,999.9,2.5,000000,-20,1.7,0,0,OFF,OFF,76,0,344.3,4.1,0,0,0,0,0,0,
2025-05-07 13:25:32,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.4,,,,READY,ON,37.262015,127.039886,1.8,3.1,999.9,2.5,000000,-20,2.4,0,0,OFF,OFF,76,0,344.3,4.1,0,0,0,0,0,0,
2025-05-07 13:25:33,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.4,,,,READY,ON,37.262015,127.039886,1.8,3.1,999.9,2.5,000000,-20,2.4,0,0,OFF,OFF,76,0,344.3,6.6,0,0,0,0,0,0,
2025-05-07 13:26:01,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.4,,,,READY,ON,37.262039,127.039906,0,3.1,999.9,2.5,000000,-20,2.4,0,0,OFF,OFF,76,0,344.3,6.6,0,0,0,0,0,0,
2025-05-07 13:26:02,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.4,,,,READY,ON,37.262039,127.039906,0,2.9,999.9,2.5,000000,-20,2.4,0,0,OFF,OFF,76,0,344.3,6.6,0,0,0,0,0,0,
2025-05-07 13:26:03,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.4,,,,READY,ON,37.262039,127.039906,0,2.9,999.9,2.5,000000,-20,1.4,0,0,OFF,OFF,76,0,344.3,6.6,0,0,0,0,0,0,
2025-05-07 13:26:04,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.4,,,,READY,ON,37.262039,127.039906,0,2.9,999.9,2.5,000000,-20,1.4,0,0,OFF,OFF,76,0,344.3,6.4,0,0,0,0,0,0,
2025-05-07 13:26:32,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.2,,,,READY,ON,37.262068,127.039901,0,2.9,999.9,2.5,000000,-20,1.4,0,0,OFF,OFF,76,0,344.3,6.4,0,0,0,0,0,0,
2025-05-07 13:26:33,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.2,,,,READY,ON,37.262068,127.039901,0,2.8,999.9,2.5,000000,-20,1.4,0,0,OFF,OFF,76,0,344.3,6.4,0,0,0,0,0,0,
2025-05-07 13:26:34,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.2,,,,READY,ON,37.262068,127.039901,0,2.8,999.9,2.5,000000,-20,-0.9,0,0,OFF,OFF,76,0,344.3,6.4,0,0,0,0,0,0,
2025-05-07 13:26:35,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.2,,,,READY,ON,37.262068,127.039901,0,2.8,999.9,2.5,000000,-20,-0.9,0,0,OFF,OFF,76,0,344.4,6.3,0,0,0,0,0,0,
2025-05-07 13:27:03,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,ON,37.262067,127.0399,0,2.8,999.9,2.5,000000,-20,-0.9,0,0,OFF,OFF,76,0,344.4,6.3,0,0,0,0,0,0,
2025-05-07 13:27:04,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,ON,37.262067,127.0399,0,2.8,999.9,2.5,000000,-20,-0.9,0,0,OFF,OFF,76,0,344.4,6.3,0,0,0,0,0,0,
2025-05-07 13:27:05,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,ON,37.262067,127.0399,0,2.8,999.9,2.5,000000,-20,-2,0,0,OFF,OFF,76,0,344.4,6.3,0,0,0,0,0,0,
2025-05-07 13:27:06,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,ON,37.262067,127.0399,0,2.8,999.9,2.5,000000,-20,-2,0,0,OFF,OFF,76,0,345.2,1,0,0,0,0,0,0,
2025-05-07 13:27:34,HJLGC0059RD504141,전북91사4698,컬리/H,0,5,13.2,,,,READY,ON,37.262069,127.0399,0,2.8,999.9,2.5,000000,-20,-2,0,0,OFF,OFF,76,0,345.2,1,0,0,0,0,0,0,
2025-05-07 13:27:35,HJLGC0059RD504141,전북91사4698,컬리/H,0,5,13.2,,,,READY,OFF,37.262069,127.0399,0,2.7,999.9,2.8,000000,-20,-2,0,0,OFF,OFF,76,0,345.2,1,0,0,0,0,0,0,
2025-05-07 13:27:36,HJLGC0059RD504141,전북91사4698,컬리/H,0,5,13.2,,,,READY,OFF,37.262069,127.0399,0,2.7,999.9,2.8,000000,-20,-1.9,0,0,OFF,OFF,76,0,345.2,1,0,0,0,0,0,0,
2025-05-07 13:27:37,HJLGC0059RD504141,전북91사4698,컬리/H,0,5,13.2,,,,READY,OFF,37.262069,127.0399,0,2.7,999.9,2.8,000000,-20,-1.9,0,0,OFF,OFF,76,0,343.5,21.5,0,0,0,0,0,0,
2025-05-07 13:28:05,HJLGC0059RD504141,전북91사4698,컬리/H,0,14,13.3,,,,READY,OFF,37.26207,127.039889,2.8,2.7,999.9,2.8,000000,-20,-1.9,0,0,OFF,OFF,76,0,343.5,21.5,0,0,0,0,0,0,
2025-05-07 13:28:06,HJLGC0059RD504141,전북91사4698,컬리/H,0,14,13.3,,,,READY,OFF,37.26207,127.039889,2.8,2.8,999.9,2.6,000000,-20,-1.9,0,0,OFF,OFF,76,0,343.5,21.5,0,0,0,0,0,0,
2025-05-07 13:28:07,HJLGC0059RD504141,전북91사4698,컬리/H,0,14,13.3,,,,READY,OFF,37.26207,127.039889,2.8,2.8,999.9,2.6,000000,-20,-1.5,0,0,OFF,OFF,76,0,343.5,21.5,0,0,0,0,0,0,
2025-05-07 13:28:08,HJLGC0059RD504141,전북91사4698,컬리/H,0,14,13.3,,,,READY,OFF,37.26207,127.039889,2.8,2.8,999.9,2.6,000000,-20,-1.5,0,0,OFF,OFF,76,0,345.8,-6.1,0,0,0,0,0,0,
2025-05-07 13:28:36,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,OFF,37.261189,127.040506,8.2,2.8,999.9,2.6,000000,-20,-1.5,0,0,OFF,OFF,76,0,345.8,-6.1,0,0,0,0,0,0,
2025-05-07 13:28:37,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,ON,37.261189,127.040506,8.2,2.8,999.9,2.5,000000,-20,-1.5,0,0,OFF,OFF,76,0,345.8,-6.1,0,0,0,0,0,0,
2025-05-07 13:28:38,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,ON,37.261189,127.040506,8.2,2.8,999.9,2.5,000000,-20,-1.2,0,0,OFF,OFF,76,0,345.8,-6.1,0,0,0,0,0,0,
2025-05-07 13:28:39,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,ON,37.261189,127.040506,8.2,2.8,999.9,2.5,000000,-20,-1.2,0,0,OFF,OFF,76,0,345.2,1,0,0,0,0,0,0,
2025-05-07 13:29:07,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,ON,37.260886,127.040461,0,2.8,999.9,2.5,000000,-20,-1.2,0,0,OFF,OFF,76,0,345.2,1,0,0,0,0,0,0,
2025-05-07 13:29:08,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,ON,37.260886,127.040461,0,2.8,999.9,2.5,000000,-20,-1.2,0,0,OFF,OFF,76,0,345.2,1,0,0,0,0,0,0,
2025-05-07 13:29:09,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,ON,37.260886,127.040461,0,2.8,999.9,2.5,000000,-20,-0.8,0,0,OFF,OFF,76,0,345.2,1,0,0,0,0,0,0,
2025-05-07 13:29:10,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,ON,37.260886,127.040461,0,2.8,999.9,2.5,000000,-20,-0.8,0,0,OFF,OFF,76,0,345.3,1,0,0,0,0,0,0,
2025-05-07 13:29:38,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,ON,37.260896,127.04047,0,2.8,999.9,2.5,000000,-20,-0.8,0,0,OFF,OFF,76,0,345.3,1,0,0,0,0,0,0,
2025-05-07 13:29:39,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,ON,37.260896,127.04047,0,2.7,999.9,2.5,000000,-20,-0.8,0,0,OFF,OFF,76,0,345.3,1,0,0,0,0,0,0,
2025-05-07 13:29:40,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,ON,37.260896,127.04047,0,2.7,999.9,2.5,000000,-20,-0.5,0,0,OFF,OFF,76,0,345.3,1,0,0,0,0,0,0,
2025-05-07 13:29:41,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,ON,37.260896,127.04047,0,2.7,999.9,2.5,000000,-20,-0.5,0,0,OFF,OFF,76,0,345.3,1,0,0,0,0,0,0,
2025-05-07 13:30:09,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.5,,,,READY,ON,37.260941,127.040495,0,2.7,999.9,2.5,000000,-20,-0.5,0,0,OFF,OFF,76,0,345.3,1,0,0,0,0,0,0,
2025-05-07 13:30:10,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.5,,,,READY,ON,37.260941,127.040495,0,2.7,999.9,2.5,000000,-20,-0.5,0,0,OFF,OFF,76,0,345.3,1,0,0,0,0,0,0,
2025-05-07 13:30:11,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.5,,,,READY,ON,37.260941,127.040495,0,2.7,999.9,2.5,000000,-20,-0.2,0,0,OFF,OFF,76,0,345.3,1,0,0,0,0,0,0,
2025-05-07 13:30:12,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.5,,,,READY,ON,37.260941,127.040495,0,2.7,999.9,2.5,000000,-20,-0.2,0,0,OFF,OFF,76,0,345.3,1,0,0,0,0,0,0,
2025-05-07 13:30:40,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,ON,37.260984,127.04052,0,2.7,999.9,2.5,000000,-20,-0.2,0,0,OFF,OFF,76,0,345.3,1,0,0,0,0,0,0,
2025-05-07 13:30:41,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,OFF,37.260984,127.04052,0,2.6,999.9,2.5,000000,-20,-0.2,0,0,OFF,OFF,76,0,345.3,1,0,0,0,0,0,0,
2025-05-07 13:30:42,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,OFF,37.260984,127.04052,0,2.6,999.9,2.5,000000,-20,0.1,0,0,OFF,OFF,76,0,345.3,1,0,0,0,0,0,0,
2025-05-07 13:30:43,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,OFF,37.260984,127.04052,0,2.6,999.9,2.5,000000,-20,0.1,0,0,OFF,OFF,76,0,345.5,1,0,0,0,0,0,0,
2025-05-07 13:31:11,HJLGC0059RD504141,전북91사4698,컬리/H,0,16,13.3,,,,READY,OFF,37.261005,127.040529,0,2.6,999.9,2.5,000000,-20,0.1,0,0,OFF,OFF,76,0,345.5,1,0,0,0,0,0,0,
2025-05-07 13:31:12,HJLGC0059RD504141,전북91사4698,컬리/H,0,16,13.3,,,,READY,OFF,37.261005,127.040529,0,2.7,999.9,2.8,000000,-20,0.1,0,0,OFF,OFF,76,0,345.5,1,0,0,0,0,0,0,
2025-05-07 13:31:13,HJLGC0059RD504141,전북91사4698,컬리/H,0,16,13.3,,,,READY,OFF,37.261005,127.040529,0,2.7,999.9,2.8,000000,-20,0.4,0,0,OFF,OFF,76,0,345.5,1,0,0,0,0,0,0,
2025-05-07 13:31:14,HJLGC0059RD504141,전북91사4698,컬리/H,0,16,13.3,,,,READY,OFF,37.261005,127.040529,0,2.7,999.9,2.8,000000,-20,0.4,0,0,OFF,OFF,76,0,344.4,9.3,0,0,0,0,0,0,
2025-05-07 13:31:42,HJLGC0059RD504141,전북91사4698,컬리/H,0,18,13.3,,,,READY,OFF,37.261005,127.040529,0,2.7,999.9,2.8,000000,-20,0.4,0,0,OFF,OFF,76,0,344.4,9.3,0,0,0,0,0,0,
2025-05-07 13:31:43,HJLGC0059RD504141,전북91사4698,컬리/H,0,18,13.3,,,,READY,OFF,37.261005,127.040529,0,2.8,999.9,2.7,000000,-20,0.4,0,0,OFF,OFF,76,0,344.4,9.3,0,0,0,0,0,0,
2025-05-07 13:31:44,HJLGC0059RD504141,전북91사4698,컬리/H,0,18,13.3,,,,READY,OFF,37.261005,127.040529,0,2.8,999.9,2.7,000000,-20,0.8,0,0,OFF,OFF,76,0,344.4,9.3,0,0,0,0,0,0,
2025-05-07 13:31:45,HJLGC0059RD504141,전북91사4698,컬리/H,0,18,13.3,,,,READY,OFF,37.261005,127.040529,0,2.8,999.9,2.7,000000,-20,0.8,0,0,OFF,OFF,76,0,345.3,-3.8,0,0,0,0,0,0,
2025-05-07 13:32:13,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,OFF,37.261005,127.040529,0,2.8,999.9,2.7,000000,-20,0.8,0,0,OFF,OFF,76,0,345.3,-3.8,0,0,0,0,0,0,
2025-05-07 13:32:14,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,OFF,37.261005,127.040529,0,2.8,999.9,2.5,000000,-20,0.8,0,0,OFF,OFF,76,0,345.3,-3.8,0,0,0,0,0,0,
2025-05-07 13:32:15,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,OFF,37.261005,127.040529,0,2.8,999.9,2.5,000000,-20,1.1,0,0,OFF,OFF,76,0,345.3,-3.8,0,0,0,0,0,0,
2025-05-07 13:32:16,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,OFF,37.261005,127.040529,0,2.8,999.9,2.5,000000,-20,1.1,0,0,OFF,OFF,76,0,345.3,1,0,0,0,0,0,0,
2025-05-07 13:32:44,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.2,,,,READY,OFF,37.261005,127.040529,0,2.8,999.9,2.5,000000,-20,1.1,0,0,OFF,OFF,76,0,345.3,1,0,0,0,0,0,0,
2025-05-07 13:32:45,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.2,,,,READY,OFF,37.261005,127.040529,0,2.7,999.9,2.5,000000,-20,1.1,0,0,OFF,OFF,76,0,345.3,1,0,0,0,0,0,0,
2025-05-07 13:32:46,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.2,,,,READY,OFF,37.261005,127.040529,0,2.7,999.9,2.5,000000,-20,2.1,0,0,OFF,OFF,76,0,345.3,1,0,0,0,0,0,0,
2025-05-07 13:32:47,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.2,,,,READY,OFF,37.261005,127.040529,0,2.7,999.9,2.5,000000,-20,2.1,0,0,OFF,OFF,76,0,344.7,6.6,0,0,0,0,0,0,
2025-05-07 13:33:15,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.2,,,,READY,OFF,37.261005,127.040529,0,2.7,999.9,2.5,000000,-20,2.1,0,0,OFF,OFF,76,0,344.7,6.6,0,0,0,0,0,0,
2025-05-07 13:33:16,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.2,,,,READY,OFF,37.261005,127.040529,0,2.7,999.9,2.5,000000,-20,2.1,0,0,OFF,OFF,76,0,344.7,6.6,0,0,0,0,0,0,
2025-05-07 13:33:17,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.2,,,,READY,OFF,37.261005,127.040529,0,2.7,999.9,2.5,000000,-20,1.6,0,0,OFF,OFF,76,0,344.7,6.6,0,0,0,0,0,0,
2025-05-07 13:33:18,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.2,,,,READY,OFF,37.261005,127.040529,0,2.7,999.9,2.5,000000,-20,1.6,0,0,OFF,OFF,76,0,344.6,6.7,0,0,0,0,0,0,
2025-05-07 13:33:46,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.2,,,,READY,OFF,37.261005,127.040529,0,2.7,999.9,2.5,000000,-20,1.6,0,0,OFF,OFF,76,0,344.6,6.7,0,0,0,0,0,0,
2025-05-07 13:33:47,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.2,,,,READY,OFF,37.261005,127.040529,0,2.6,999.9,2.5,000000,-20,1.6,0,0,OFF,OFF,76,0,344.6,6.7,0,0,0,0,0,0,
2025-05-07 13:33:48,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.2,,,,READY,OFF,37.261005,127.040529,0,2.6,999.9,2.5,000000,-20,-0.5,0,0,OFF,OFF,76,0,344.6,6.7,0,0,0,0,0,0,
2025-05-07 13:33:49,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.2,,,,READY,OFF,37.261005,127.040529,0,2.6,999.9,2.5,000000,-20,-0.5,0,0,OFF,OFF,76,0,344.4,6.6,0,0,0,0,0,0,
2025-05-07 13:34:17,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,OFF,37.261005,127.040529,0,2.6,999.9,2.5,000000,-20,-0.5,0,0,OFF,OFF,76,0,344.4,6.6,0,0,0,0,0,0,
2025-05-07 13:34:18,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,OFF,37.261005,127.040529,0,2.6,999.9,2.5,000000,-20,-0.5,0,0,OFF,OFF,76,0,344.4,6.6,0,0,0,0,0,0,
2025-05-07 13:34:19,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,OFF,37.261005,127.040529,0,2.6,999.9,2.5,000000,-20,-1.9,0,0,OFF,OFF,76,0,344.4,6.6,0,0,0,0,0,0,
2025-05-07 13:34:20,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,OFF,37.261005,127.040529,0,2.6,999.9,2.5,000000,-20,-1.9,0,0,OFF,OFF,76,0,345.2,1,0,0,0,0,0,0,
2025-05-07 13:34:48,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,OFF,37.261005,127.040529,0,2.6,999.9,2.5,000000,-20,-1.9,0,0,OFF,OFF,76,0,345.2,1,0,0,0,0,0,0,
2025-05-07 13:34:49,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,OFF,37.261005,127.040529,0,2.6,999.9,2.5,000000,-20,-1.9,0,0,OFF,OFF,76,0,345.2,1,0,0,0,0,0,0,
2025-05-07 13:34:50,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,OFF,37.261005,127.040529,0,2.6,999.9,2.5,000000,-20,-1.8,0,0,OFF,OFF,76,0,345.2,1,0,0,0,0,0,0,
2025-05-07 13:34:51,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,OFF,37.261005,127.040529,0,2.6,999.9,2.5,000000,-20,-1.8,0,0,OFF,OFF,76,0,345.3,1,0,0,0,0,0,0,
2025-05-07 13:35:19,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,OFF,37.261005,127.040529,0,2.6,999.9,2.5,000000,-20,-1.8,0,0,OFF,OFF,76,0,345.3,1,0,0,0,0,0,0,
2025-05-07 13:35:20,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,OFF,37.261005,127.040529,0,2.6,999.9,2.5,000000,-20,-1.8,0,0,OFF,OFF,76,0,345.3,1,0,0,0,0,0,0,
2025-05-07 13:35:21,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,OFF,37.261005,127.040529,0,2.6,999.9,2.5,000000,-20,-1.6,0,0,OFF,OFF,76,0,345.3,1,0,0,0,0,0,0,
2025-05-07 13:35:22,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,OFF,37.261005,127.040529,0,2.6,999.9,2.5,000000,-20,-1.6,0,0,OFF,OFF,76,0,345.5,1,0,0,0,0,0,0,
2025-05-07 13:35:50,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.5,,,,READY,OFF,37.261005,127.040529,0,2.6,999.9,2.5,000000,-20,-1.6,0,0,OFF,OFF,76,0,345.5,1,0,0,0,0,0,0,
2025-05-07 13:35:51,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.5,,,,READY,OFF,37.261005,127.040529,0,2.6,999.9,2.5,000000,-20,-1.6,0,0,OFF,OFF,76,0,345.5,1,0,0,0,0,0,0,
2025-05-07 13:35:52,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.5,,,,READY,OFF,37.261005,127.040529,0,2.6,999.9,2.5,000000,-20,-1.2,0,0,OFF,OFF,76,0,345.5,1,0,0,0,0,0,0,
2025-05-07 13:35:53,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.5,,,,READY,OFF,37.261005,127.040529,0,2.6,999.9,2.5,000000,-20,-1.2,0,0,OFF,OFF,76,0,345.5,1,0,0,0,0,0,0,
2025-05-07 13:36:21,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,OFF,37.261005,127.040529,0,2.6,999.9,2.5,000000,-20,-1.2,0,0,OFF,OFF,76,0,345.5,1,0,0,0,0,0,0,
2025-05-07 13:36:22,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,OFF,37.261005,127.040529,0,2.5,999.9,2.5,000000,-20,-1.2,0,0,OFF,OFF,76,0,345.5,1,0,0,0,0,0,0,
2025-05-07 13:36:23,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,OFF,37.261005,127.040529,0,2.5,999.9,2.5,000000,-20,-0.8,0,0,OFF,OFF,76,0,345.5,1,0,0,0,0,0,0,
2025-05-07 13:36:24,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,OFF,37.261005,127.040529,0,2.5,999.9,2.5,000000,-20,-0.8,0,0,OFF,OFF,76,0,345.5,1,0,0,0,0,0,0,
2025-05-07 13:36:52,HJLGC0059RD504141,전북91사4698,컬리/H,0,5,13.3,,,,READY,OFF,37.261005,127.040529,0,2.5,999.9,2.5,000000,-20,-0.8,0,0,OFF,OFF,76,0,345.5,1,0,0,0,0,0,0,
2025-05-07 13:36:53,HJLGC0059RD504141,전북91사4698,컬리/H,0,5,13.3,,,,READY,OFF,37.261005,127.040529,0,2.6,999.9,2.6,000000,-20,-0.8,0,0,OFF,OFF,76,0,345.5,1,0,0,0,0,0,0,
2025-05-07 13:36:55,HJLGC0059RD504141,전북91사4698,컬리/H,0,5,13.3,,,,READY,OFF,37.261005,127.040529,0,2.6,999.9,2.6,000000,-20,-0.4,0,0,OFF,OFF,76,0,345.5,1,0,0,0,0,0,0,
2025-05-07 13:36:57,HJLGC0059RD504141,전북91사4698,컬리/H,0,5,13.3,,,,READY,OFF,37.261005,127.040529,0,2.6,999.9,2.6,000000,-20,-0.4,0,0,OFF,OFF,76,0,345,3.9,0,0,0,0,0,0,
2025-05-07 13:37:51,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,OFF,37.261005,127.040529,0,2.6,999.9,2.6,000000,-20,-0.4,0,0,OFF,OFF,76,0,345,3.9,0,0,0,0,0,0,
2025-05-07 13:37:53,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,OFF,37.261005,127.040529,0,2.6,999.9,2.6,000000,-20,-0.4,0,0,OFF,OFF,76,0,345,3.9,0,0,0,0,0,0,
2025-05-07 13:37:54,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,OFF,37.261005,127.040529,0,2.6,999.9,2.6,000000,-20,0,0,0,OFF,OFF,76,0,345,3.9,0,0,0,0,0,0,
2025-05-07 13:37:55,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.3,,,,READY,OFF,37.261005,127.040529,0,2.6,999.9,2.6,000000,-20,0,0,0,OFF,OFF,76,0,345.3,1.3,0,0,0,0,0,0,
2025-05-07 13:37:56,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.2,,,,READY,OFF,37.261005,127.040529,0,2.6,999.9,2.6,000000,-20,0,0,0,OFF,OFF,76,0,345.3,1.3,0,0,0,0,0,0,
2025-05-07 13:37:57,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.2,,,,READY,OFF,37.261005,127.040529,0,2.6,999.9,2.6,000000,-20,0,0,0,OFF,OFF,76,0,345.3,1.3,0,0,0,0,0,0,
2025-05-07 13:37:58,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.2,,,,READY,OFF,37.261005,127.040529,0,2.6,999.9,2.6,000000,-20,0.3,0,0,OFF,OFF,76,0,345.3,1.3,0,0,0,0,0,0,
2025-05-07 13:37:59,HJLGC0059RD504141,전북91사4698,컬리/H,0,0,13.2,,,,READY,OFF,37.261005,127.040529,0,2.6,999.9,2.6,000000,-20,0.3,0,0,OFF,OFF,76,0,345.3,1.3,0,0,0,0,0,0,
2025-05-07 13:38:25,HJLGC0059RD504141,전북91사4698,컬리/H,0,11,13.3,,,,READY,OFF,37.261005,127.040529,0,2.6,999.9,2.6,000000,-20,0.3,0,0,OFF,OFF,76,0,345.3,1.3,0,0,0,0,0,0,
